month,gc_id,fmv,segment,manufacturer,model_name,model_number,condition,region,launch_year,thermalDesignPower,capacity,type,clockSpeed,fill_method,gap_filled,is_synthetic,capacity_gb,tdp_w,clock_mhz,gpu_tier_flag,gpu_type_enc,manufacturer_enc,condition_enc,fmv_lag_1m,fmv_lag_2m,fmv_lag_3m,fmv_lag_6m,fmv_lag_12m,roll_mean_3m,roll_std_3m,roll_mean_6m,roll_std_6m,roll_mean_12m,roll_std_12m,mom_1m,mom_3m,mom_6m,mom_12m,vol_ratio_3_6,pct_from_roll_mean_12,trend_slope_pct,trend_r2,month_sin,month_cos,months_elapsed,fmv_lead_4m,ea2_ai_demand_index,ea2_major_gpu_launch,ea2_datacenter_expansion,ea1_supply_pressure_index,ea3_new_export_control,ea3_new_tariff_action,ea3_policy_risk_index,ea1_dram_shortage_active
2023-07-01,191558,12.867364781401635,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,gp,True,True,1.0,,,0,1,1,2,12.801240848821758,12.799340919800148,12.849847503798673,13.167892843403443,13.65111046787572,12.816809757473527,0.02862729369429542,12.934196087352115,0.14881742200683729,13.214327335418554,0.3231891679153951,0.5165431489085881,0.13632284428111152,-2.282279067545423,-5.741259572387336,0.19236520367205504,-2.6256543008961963,-0.626074,0.943286,-0.4999999999999997,-0.8660254037844388,19.0,12.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,191558,13.004617612230524,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,gp,True,True,1.0,,,0,1,1,2,12.867364781401635,12.801240848821758,12.799340919800148,13.048765283557902,13.609280899201092,12.822648850007846,0.03873678255723253,12.884108077018482,0.09542800684793372,13.149015194879048,0.3056110156131222,1.0666739706274075,1.6038067406488166,-0.33832834270539625,-4.443021578061956,0.4059267696847143,-1.0981627179559503,-0.511162,0.795452,-0.8660254037844384,-0.5000000000000004,20.0,15.27777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,191558,12.2,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,akima,False,False,1.0,,,0,1,1,2,13.004617612230524,12.867364781401635,12.801240848821758,12.938089124730771,13.552789954321884,12.891074414151305,0.10374072000667264,12.87675013179725,0.08076910141784667,13.0986265876315,0.27067542184831966,-6.187168559833712,-4.696738823385993,-5.7047769389680365,-9.981634474387246,1.2844109713439276,-6.8604641992011395,-0.622783,0.745454,-1.0,-1.8369701987210297e-16,21.0,16.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-01,191558,10.0,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,akima,False,False,1.0,,,0,1,1,2,12.2,13.004617612230524,12.867364781401635,12.849847503798673,13.479748124278276,12.690660797877387,0.43043071315009107,12.753735277675455,0.281442918384917,12.985894091438011,0.3377302602937513,-18.032786885245898,-22.284009430944995,-22.178064782140027,-25.814637574799537,1.5293712686755547,-22.99336549654059,-1.364755,0.481438,-0.8660254037844386,0.5000000000000001,22.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,191558,12.5625,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,akima,False,False,1.0,,,0,1,1,2,10.0,12.2,13.004617612230524,12.799340919800148,13.38965054519929,11.734872537410174,1.5553743653130299,12.27876069370901,1.150327420221259,12.695915081081488,0.9003684507448042,25.625000000000007,-3.3996971338451587,-1.8504149649905988,-6.177536466744127,1.352114483208496,-1.0508504525230549,-1.163112,0.367337,-0.5000000000000004,0.8660254037844384,23.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,191558,15.27777778,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,akima,False,False,1.0,,,0,1,1,2,12.5625,10.0,12.2,12.801240848821758,13.2841715100337,11.587499999999999,1.3867114876570437,12.239287207075654,1.1328213587163616,12.626985868981548,0.8736970908615453,21.61415148258705,25.227686721311482,19.34606934144345,15.007381291791555,1.2241219473725087,20.993069434964497,-0.117566,0.002207,-2.4492935982947064e-16,1.0,24.0,15.64701183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,191558,16.0625,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,akima,False,False,1.0,,,0,1,1,2,15.27777778,12.5625,10.0,12.867364781401635,13.167892843403443,12.613425926666666,2.6392574071641035,12.652043362272025,1.691794807781568,12.793119724812072,1.1544542970778844,5.136363621071083,60.62499999999999,24.831309851544603,21.98231099706003,1.5600339917255879,25.55577017580013,0.980028,0.0952,0.49999999999999994,0.8660254037844387,25.0,16.019190159791048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,191558,18.2,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,akima,False,False,1.0,,,0,1,1,2,16.0625,15.27777778,12.5625,13.004617612230524,13.048765283557902,14.63425926,1.8365965981094627,13.184565898705088,2.19973716664585,13.034336987861785,1.4927270724753272,13.307392996108947,44.87562189054726,39.95028952549398,39.476798030330976,0.8349163827194399,39.631191190996006,2.429329,0.312309,0.8660254037844386,0.5000000000000001,26.0,16.624143010133235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,191558,16.0,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,akima,False,False,1.0,,,0,1,1,2,18.2,16.0625,15.27777778,12.2,12.938089124730771,16.513425926666667,1.5123975400900986,14.050462963333333,2.993918819575823,13.463606547565291,2.110216989327444,-12.08791208791209,4.727272712039676,31.147540983606568,23.665866309550122,0.5051564959614951,18.838885728530002,2.921121,0.422468,1.0,6.123233995736766e-17,27.0,16.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,191558,15.64701183,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,akima,False,False,1.0,,,0,1,1,2,16.0,18.2,16.0625,10.0,12.849847503798673,16.754166666666666,1.2525182966062158,14.683796296666666,2.9253226934152554,13.71876578717106,2.2230000510302346,-2.206176062499998,-2.586696778210118,56.470118299999996,21.768074098734868,0.4281641473009345,14.05553584588576,3.120793,0.478383,0.8660254037844387,-0.4999999999999998,28.0,15.00559405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,191558,16.019190159791048,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,akima,True,False,1.0,,,0,1,1,2,15.64701183,16.0,18.2,12.5625,12.799340919800148,16.61567061,1.3833744518579636,15.624964935,1.8145308089610561,13.951862814354504,2.2697641973083345,2.3785904544244785,-11.982471649499738,27.51594157047601,25.15636750490724,0.7623868633291715,14.817572197667792,3.252658,0.520718,0.49999999999999994,-0.8660254037844387,29.0,14.17336607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01,191558,16.624143010133235,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,akima,True,False,1.0,,,0,1,1,2,16.019190159791048,15.64701183,16.0,15.27777778,12.801240848821758,15.888733996597017,0.20955731895230928,16.20107996163184,1.0244882810101121,14.220183584353748,2.311074284507235,3.7764259260786304,3.9008938133327176,8.812572414135712,29.86352812558277,0.20454828311524714,16.90526294206586,3.373717,0.561244,1.2246467991473532e-16,-1.0,30.0,12.07644375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,191558,16.628,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,akima,False,False,1.0,,,0,1,1,2,16.624143010133235,16.019190159791048,15.64701183,16.0625,12.867364781401635,16.09678166664143,0.49316494933098864,16.42547416665405,0.9243657348204941,14.538758764463038,2.3606518460935155,0.023201135026407194,6.269492096370444,3.520622568093379,29.226149118224654,0.5335171250444047,14.370148575844564,3.332041,0.567681,-0.4999999999999997,-0.8660254037844388,31.0,34.9804125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,191558,15.00559405,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,akima,False,False,1.0,,,0,1,1,2,16.628,16.624143010133235,16.019190159791048,18.2,13.004617612230524,16.423777723308095,0.3503884152012039,16.519724166654047,0.9086504444576508,14.852145032679568,2.3682039258684453,-9.757072107288911,-6.327386713563243,-17.551681043956048,15.386661087886244,0.3856140910274263,1.033177476942176,2.775191,0.428552,-0.8660254037844384,-0.5000000000000004,32.0,12.39622698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,191558,14.17336607,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,akima,False,False,1.0,,,0,1,1,2,15.00559405,16.628,16.624143010133235,16.0,12.2,16.085912353377747,0.9355850824764397,15.987323174987381,0.6159198632179216,15.018893069160356,2.2956246588802363,-5.546118182505399,-14.742275368055758,-11.416462062499999,16.175131721311487,1.5190045626851554,-5.6297557700610605,1.687054,0.186117,-1.0,-1.8369701987210297e-16,33.0,11.62879816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01,191558,12.07644375,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,akima,False,False,1.0,,,0,1,1,2,14.17336607,15.00559405,16.628,15.64701183,10.0,15.268986706666666,1.2483343707782264,15.682884186654048,0.9623894721649005,15.183340241660355,2.1407955534732426,-14.794808160909945,-27.372842494587445,-22.819488594967087,20.76443749999999,1.297119728429792,-20.462536189076435,-0.644366,0.042636,-0.8660254037844386,0.5000000000000001,34.0,19.15478125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,191558,34.9804125,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,akima,False,False,1.0,,,0,1,1,2,12.07644375,14.17336607,15.00559405,16.019190159791048,12.5625,13.751801289999998,1.5093932614795535,15.087789506654046,1.7613215043736277,15.356377220827023,1.727834951467644,189.65822409432414,133.11581256591438,118.36567361440373,178.4510447761194,0.8569663503974156,127.79078683062019,3.070184,0.108595,-0.5000000000000004,0.8660254037844384,35.0,15.43456824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,191558,12.39622698,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,akima,False,False,1.0,,,0,1,1,2,34.9804125,12.07644375,14.17336607,16.624143010133235,15.27777778,20.410074106666666,12.661766917622955,18.247993230022207,8.371844290817133,17.224536595827022,5.786004486713921,-64.56237621554635,-12.538581740025577,-25.432384860718006,-18.86105977907475,1.5124226487957178,-28.031579189171186,1.499208,0.023953,-2.4492935982947064e-16,1.0,36.0,13.62432273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01,191558,11.62879816,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,akima,False,False,1.0,,,0,1,1,2,12.39622698,34.9804125,12.07644375,16.628,16.0625,19.817694409999998,13.132272470374549,17.54334055833333,8.707077012756843,16.984407362493688,5.9320936546113465,-6.190825815291734,-3.7067666547115685,-30.06496175126293,-27.602813011673145,1.5082297366997328,-31.53250559875505,0.040577,1.6e-05,0.49999999999999994,0.8660254037844387,37.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,191558,19.15478125,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,akima,False,False,1.0,,,0,1,1,2,11.62879816,12.39622698,34.9804125,15.00559405,18.2,19.66847921333333,13.266073740181744,16.710140251666665,9.044828107467483,16.614932209160354,6.129523045923119,64.71849443468196,-45.24140831672583,27.65093595211581,5.246050824175819,1.466702692694532,15.286544710903744,1.057096,0.010676,0.8660254037844386,0.5000000000000001,38.0,13.8322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-01,191558,15.43456824,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,akima,False,False,1.0,,,0,1,1,2,19.15478125,11.62879816,12.39622698,14.17336607,16.0,14.393268796666666,4.141405242291311,17.401671451666665,9.047055619612873,16.694497313327023,6.158098927831936,-19.421850667180017,24.510209960676278,8.898395510079427,-3.533948499999995,0.457762770167265,-7.5469722129412995,0.57937,0.003181,1.0,6.123233995736766e-17,39.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-01,191558,13.62432273,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,akima,False,False,1.0,,,0,1,1,2,15.43456824,19.15478125,11.62879816,12.07644375,15.64701183,15.406049216666664,3.7630725967964533,17.611871813333334,8.97138240381745,16.64737799999369,6.166054126866648,-11.728514085082054,17.16019611436783,12.817341032205775,-12.926999237783543,0.41945292569350434,-18.159347796360702,-0.396221,0.001431,0.8660254037844387,-0.4999999999999998,40.0,8.721224221826935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-01,191558,12.0,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,akima,False,False,1.0,,,0,1,1,2,13.62432273,15.43456824,19.15478125,34.9804125,16.019190159791048,16.07122407333333,2.819661477544454,17.869851643333334,8.801008731607535,16.47882057499369,6.223267556480998,-11.922227344360625,-37.35245606106831,-65.69508721488062,-25.08984611394034,0.3203793523596963,-27.179254453381326,-1.600898,0.021488,0.49999999999999994,-0.8660254037844387,41.0,6.4842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,191558,13.8322,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,akima,False,False,1.0,,,0,1,1,2,12.0,13.62432273,15.43456824,12.39622698,16.624143010133235,13.686296989999997,1.7181226252747703,14.039782893333333,2.862030019963118,16.143888061677767,6.356972307043751,15.268333333333327,-10.381684897717625,11.583952297072253,-16.794507893919153,0.6003160740071172,-14.319277071582487,-2.045905,0.033751,1.2246467991473532e-16,-1.0,42.0,6.640276563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-01,191558,12.0,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,akima,False,False,1.0,,,0,1,1,2,13.8322,12.0,13.62432273,11.62879816,16.628,13.152174243333329,1.003211022216261,14.279111730000002,2.755148781494052,15.911226144166667,6.388809421753868,-13.245904483740834,-11.922227344360625,3.1920911765141557,-27.83257156603319,0.36412226771733297,-24.581550841702988,-2.855805,0.06085,-0.4999999999999997,-0.8660254037844388,43.0,6.640276563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01,191558,8.721224221826935,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,akima,True,False,1.0,,,0,1,1,2,12.0,13.8322,12.0,19.15478125,15.00559405,12.61073333333333,1.0578211632092185,14.340978703333334,2.687059625873668,15.525559477500002,6.4806341157150955,-27.323131484775544,-27.323131484775544,-54.46972686348515,-41.88018019968403,0.3936723818941232,-43.82666702307293,-4.857528,0.150454,-0.8660254037844384,-0.5000000000000004,44.0,7.522031111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,191558,6.4842,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,akima,False,False,1.0,,,0,1,1,2,8.721224221826935,12.0,13.8322,15.43456824,14.17336607,11.51780807394231,2.5893821930017045,12.602052531971156,2.296397494443351,15.001861991818911,6.773761607765189,-25.650346384034595,-53.12242448778937,-57.98910666515671,-54.25081121890476,1.1275844879936054,-56.77736534614115,-7.617669,0.299377,-1.0,-1.8369701987210297e-16,45.0,10.7666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-01,191558,6.640276563,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,akima,False,False,1.0,,,0,1,1,2,6.4842,8.721224221826935,12.0,13.62432273,12.07644375,9.068474740608975,2.7742475740452077,11.110324491971156,2.9127535548758923,14.361098152652245,7.208956110602805,2.4070288239104176,-44.664361975,-51.26160254279297,-45.014635927070834,0.9524484381458128,-53.76205571177957,-10.747588,0.512383,-0.8660254037844386,0.5000000000000001,46.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-01,191558,6.640276563,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,akima,False,False,1.0,,,0,1,1,2,6.640276563,6.4842,8.721224221826935,12.0,34.9804125,7.281900261608976,1.248931571473191,9.946316797471155,3.0968475657212022,13.908084220402245,7.5292659974052,0.0,-23.860728791020758,-44.664361975,-81.01715763643439,0.4032912647356398,-52.25599401203546,-7.071304,0.576234,-0.5000000000000004,0.8660254037844384,47.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-01,191558,7.522031111,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,akima,False,False,1.0,,,0,1,1,2,6.640276563,6.640276563,6.4842,13.8322,12.39622698,6.588251041999997,0.09011084566159584,9.053029557971156,3.1583805663231415,11.546406225652243,3.87809752640889,13.27888288438448,16.00553824681534,-45.61941621000275,-39.319995324900056,0.028530711790219515,-34.853919358141326,-8.371798,0.695151,-2.4492935982947064e-16,1.0,48.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-01,191558,10.7666,GPU,Nvidia,NVS,315,Used,UK,,,1GB,GDDR3,,akima,False,False,1.0,,,0,1,1,2,7.522031111,6.640276563,6.640276563,12.0,11.62879816,6.934194745666663,0.5090812256468684,8.001334743137821,2.1327894053572383,11.140223236568913,4.033153841138474,43.134212569996365,62.140837024652114,-10.278333333333334,-7.41433592824523,0.23869268309760674,-3.353821809804099,-8.35533,0.684132,0.49999999999999994,0.8660254037844387,49.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-01,191559,43.026271050944544,GPU,Nvidia,Quadro,K420,Used,UK,,,2GB,DDR3,,bootstrap,True,True,2.0,,,0,0,1,2,,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,0.0,22.23586322213224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,191559,38.10981079866058,GPU,Nvidia,Quadro,K420,Used,UK,,,2GB,DDR3,,bootstrap,True,True,2.0,,,0,0,1,2,43.026271050944544,,,,,,,,,,,-11.426647330099115,,,,,,,,0.49999999999999994,0.8660254037844387,1.0,19.12389411534059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-01,191559,38.048885986577005,GPU,Nvidia,Quadro,K420,Used,UK,,,2GB,DDR3,,bootstrap,True,True,2.0,,,0,0,1,2,38.10981079866058,43.026271050944544,,,,40.56804092480256,3.476462383824111,,,,,-0.15986647744186122,,,,,,,,0.8660254037844386,0.5000000000000001,2.0,25.863000065116672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-01,191559,23.860264020811385,GPU,Nvidia,Quadro,K420,Used,UK,,,2GB,DDR3,,bootstrap,True,True,2.0,,,0,0,1,2,38.048885986577005,38.10981079866058,43.026271050944544,,,39.72832261206071,2.8562695753962153,,,,,-37.29050561630404,-44.54489446096773,,,,,-16.095313,0.807415,1.0,6.123233995736766e-17,3.0,26.00987541078067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01,191559,22.23586322213224,GPU,Nvidia,Quadro,K420,Used,UK,,,2GB,DDR3,,bootstrap,True,True,2.0,,,0,0,1,2,23.860264020811385,38.048885986577005,38.10981079866058,,,33.33965360201632,8.209448707579233,,,,,-6.807974954771289,-41.6531786536349,,,,,-16.889519,0.886746,0.8660254037844387,-0.4999999999999998,4.0,15.180206022400636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-01,191559,19.12389411534059,GPU,Nvidia,Quadro,K420,Used,UK,,,2GB,DDR3,,bootstrap,True,True,2.0,,,0,0,1,2,22.23586322213224,23.860264020811385,38.048885986577005,,,28.048337743173544,8.698729410963837,33.05621901582515,9.374341826813612,,,-13.995270054072762,-49.73862277574389,,,0.9279296159312959,,-16.856285,0.915077,0.49999999999999994,-0.8660254037844387,5.0,12.530082432688651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01,191559,25.863000065116672,GPU,Nvidia,Quadro,K420,Used,UK,,,2GB,DDR3,,bootstrap,True,True,2.0,,,0,0,1,2,19.12389411534059,22.23586322213224,23.860264020811385,43.026271050944544,,21.74000711942807,2.4068038819778974,30.73416486574439,10.131842902660969,,,35.23919296525586,8.393603870260868,-39.890212576186265,,0.23754848008409096,,-12.516726,0.741764,1.2246467991473532e-16,-1.0,6.0,37.22349678874064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-01,191559,26.00987541078067,GPU,Nvidia,Quadro,K420,Used,UK,,,2GB,DDR3,,bootstrap,True,True,2.0,,,0,0,1,2,25.863000065116672,19.12389411534059,22.23586322213224,38.10981079866058,,22.40758580086317,3.3728331908962166,27.873619701439747,8.20740230822744,,,0.5678975574921807,16.972636281068688,-31.750184884951416,,0.4109501477117978,,-9.623383,0.619358,-0.4999999999999997,-0.8660254037844388,7.0,17.516228714048673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,191559,15.180206022400636,GPU,Nvidia,Quadro,K420,Used,UK,,,2GB,DDR3,,bootstrap,True,True,2.0,,,0,0,1,2,26.00987541078067,25.863000065116672,19.12389411534059,38.048885986577005,,23.66558986374598,3.9339094162300534,25.856963803459763,6.497688693412173,,,-41.63675995115037,-20.621783770369507,-60.10341530693972,,0.6054321162259644,,-10.546025,0.712652,-0.8660254037844384,-0.5000000000000004,8.0,21.180095602140685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,191559,12.530082432688651,GPU,Nvidia,Quadro,K420,Used,UK,,,2GB,DDR3,,bootstrap,True,True,2.0,,,0,0,1,2,15.180206022400636,26.00987541078067,25.863000065116672,23.860264020811385,,22.35102716609933,6.21054747972978,22.0455171427637,4.22580709675004,,,-17.457757726089728,-51.55209217360327,-47.48556670722641,,1.4696713166358573,,-11.301511,0.77734,-1.0,-1.8369701987210297e-16,9.0,18.67337752122736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,191559,37.22349678874064,GPU,Nvidia,Quadro,K420,Used,UK,,,2GB,DDR3,,bootstrap,True,True,2.0,,,0,0,1,2,12.530082432688651,15.180206022400636,26.00987541078067,22.23586322213224,,17.906721288623316,7.141541766717007,20.15715354474324,5.5703126862871795,,,197.07303993173636,43.112937685630385,67.40297607016493,,1.282071971345133,,-6.374669,0.318845,-0.8660254037844386,0.5000000000000001,10.0,19.28360386540357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,191559,17.516228714048673,GPU,Nvidia,Quadro,K420,Used,UK,,,2GB,DDR3,,bootstrap,True,True,2.0,,,0,0,1,2,37.22349678874064,12.530082432688651,15.180206022400636,19.12389411534059,,21.644595081276645,13.556637583424042,22.65509247251131,8.996029808676381,27.382877264926694,10.252812432252735,-52.943086423446985,15.388609931913244,-8.406579703881011,,1.5069578327040558,-36.03218338021658,-6.484143,0.371917,-0.5000000000000004,0.8660254037844384,11.0,17.274995927240763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,191559,21.180095602140685,GPU,Nvidia,Quadro,K420,Used,UK,,,2GB,DDR3,,bootstrap,True,True,2.0,,,0,0,1,2,17.516228714048673,37.22349678874064,12.530082432688651,25.863000065116672,43.026271050944544,22.423269311825987,13.057582613604037,22.387148238962656,9.144950036053492,26.560656552353525,10.182158275112643,20.91698474542898,69.03396857857665,-18.106578707750785,-50.774038547140776,1.4278462498018243,-20.257635347256016,-4.772562,0.232221,-2.4492935982947064e-16,1.0,12.0,11.930783780900756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,191559,18.67337752122736,GPU,Nvidia,Quadro,K420,Used,UK,,,2GB,DDR3,,bootstrap,True,True,2.0,,,0,0,1,2,21.180095602140685,17.516228714048673,37.22349678874064,26.00987541078067,38.10981079866058,25.30660703497667,10.48165903833633,21.606664161799994,8.987447397253879,24.74014193161987,8.83434677342812,-11.835253853433835,-49.83443488072383,-28.20658605120596,-51.00112771516656,1.1662553976715355,-24.52194666934673,-3.487665,0.135724,0.49999999999999994,0.8660254037844387,13.0,20.51939620460879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,191559,19.28360386540357,GPU,Nvidia,Quadro,K420,Used,UK,,,2GB,DDR3,,bootstrap,True,True,2.0,,,0,0,1,2,18.67337752122736,21.180095602140685,17.516228714048673,15.180206022400636,38.048885986577005,19.12323394580557,1.872901023937122,20.383914513541107,8.764887387647786,23.12043915850043,7.891761250379214,3.267894859848064,10.089929631584438,27.031239476906734,-49.31887395545169,0.21368226893326334,-16.594993143485404,-1.277416,0.024226,0.8660254037844386,0.5000000000000001,14.0,10.783281374119824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
